"ACCT","FULL_ACCT","FISCALYR","PERIOD","DESCRIP","YTD_BEGINNING","PERIOD_DEBIT","PERIOD_CREDIT","PERIOD_BALANCE","CUMM_PERIOD_BALANCE","EPLANT_ID","COMPANY"
"7156500","10-7015-6500","2013",4,"Workers Compensation Insurance",0,,,,0,1,"Plasmology4"
"7156650","10-7015-6650","2013",4,"Relocation",0,,,,0,1,"Plasmology4"
"7156720","10-7015-6720","2013",4,"Training",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2013",4,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2013",4,"IT - Software; Non-Depreciable ",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2013",4,"IT - Cloud Services",0,,,,0,1,"Plasmology4"
"7208350","10-7020-8350","2013",4,"IT - Connectivity",0,,,,0,1,"Plasmology4"
"7208360","10-7020-8360","2013",4,"IT - Voice",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2013",4,"Legal Fees - General",0,,,,0,1,"Plasmology4"
"7307510","10-7030-7510","2013",4,"Legal Fees - Patent",0,,,,0,1,"Plasmology4"
"7307819","10-7030-7819","2013",4,"Shareholder Expenses ",0,,,,0,1,"Plasmology4"
"7355920","10-7035-5920","2013",4,"Depreciation - Furniture & Fixtures",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2013",4,"Rent",0,,,,0,1,"Plasmology4"
"7357400","10-7035-7400","2013",4,"Utilities",0,,,,0,1,"Plasmology4"
"7357420","10-7035-7420","2013",4,"Equipment",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2013",4,"D&O Insurance",0,,,,0,1,"Plasmology4"
"8007720","10-8000-7720","2013",4,"Seminars",0,,,,0,1,"Plasmology4"
"8007905","10-8000-7905","2013",4,"Printing & Publications",0,,,,0,1,"Plasmology4"
"8008110","10-8000-8110","2013",4,"Promotional Expense",0,,,,0,1,"Plasmology4"
"9008400","10-9000-8400","2013",4,"Suspense",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2013",4,"Amortization",0,,,,0,1,"Plasmology4"
"9108410","10-9100-8410","2013",4,"Interest Expense",0,,,,0,1,"Plasmology4"
"9108460","10-9100-8460","2013",4,"Interest Income",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2013",5,"Petty Cash",0,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2013",5,"Plaz4 Operational ",0,,,,0,1,"Plasmology4"
"0001002","10-0000-1002","2013",5,"Plaz4 Debit",0,,,,0,1,"Plasmology4"
"0001003","10-0000-1003","2013",5,"Plaz4 Money Market",0,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2013",5,"Due From Employee",0,,,,0,1,"Plasmology4"
"0001530","10-0000-1530","2013",5,"Income Tax Income Refund",0,,,,0,1,"Plasmology4"
"0001580","10-0000-1580","2013",5,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2013",5,"Security Deposit",0,,,,0,1,"Plasmology4"
"0001660","10-0000-1660","2013",5,"Due from EDGE Orthopaedics",0,,,,0,1,"Plasmology4"
"0001730","10-0000-1730","2013",5,"Goodwill",0,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2013",5,"Organizational Cost",0,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2013",5,"Accum Amortization - Goodwill",0,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2013",5,"Accum Amortization - Organizational",0,,,,0,1,"Plasmology4"
"0001800","10-0000-1800","2013",5,"Machinery & Equipment",0,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2013",5,"Computer Equipment",0,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2013",5,"Software",0,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2013",5,"Leasehold Improvements",0,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2013",5,"Office Equipment ",0,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2013",5,"Accum Depreciation - Mach/Equip",0,,,,0,1,"Plasmology4"
"0001950","10-0000-1950","2013",5,"Accum Depreciation - Comp Equip",0,,,,0,1,"Plasmology4"
"0001960","10-0000-1960","2013",5,"Accum Depreciation - Software",0,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2013",5,"Accum Depreciation - L/H Improve",0,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2013",5,"Accounts Payable",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2013",5,"Employee HSA Payable",0,,,,0,1,"Plasmology4"
"0002200","10-0000-2200","2013",5,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002270","10-0000-2270","2013",5,"Due To Employee",0,,,,0,1,"Plasmology4"
"0002450","10-0000-2450","2013",5,"Stock Redemption Payable - K.B.",0,,,,0,1,"Plasmology4"
"0002455","10-0000-2455","2013",5,"Stock Redemption Payable - B. B.",0,,,,0,1,"Plasmology4"
"0002456","10-0000-2456","2013",5,"Stock Redemption Payable - R. R.",0,,,,0,1,"Plasmology4"
"0002600","10-0000-2600","2013",5,"Warrants",0,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2013",5,"Common Stock",0,,,,0,1,"Plasmology4"
"0002800","10-0000-2800","2013",5,"Treasury Stock",0,,,,0,1,"Plasmology4"
"0002900","10-0000-2900","2013",5,"Series A Stock",0,,,,0,1,"Plasmology4"
"0003100","10-0000-3100","2013",5,"Retained Earnings",0,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2013",5,"Net Income",0,,,,0,1,"Plasmology4"
"5157680","10-5015-7680","2013",5,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"6007580","10-6000-7580","2013",5,"Consulting",0,,,,0,1,"Plasmology4"
"6007650","10-6000-7650","2013",5,"Research & Development",0,,,,0,1,"Plasmology4"
"6077690","10-6007-7690","2013",5,"Veterinary",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2013",5,"Accounting Fees",0,,,,0,1,"Plasmology4"
"7107800","10-7010-7800","2013",5,"Business Meeting Expenses",0,,,,0,1,"Plasmology4"
"7107820","10-7010-7820","2013",5,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"7107840","10-7010-7840","2013",5,"Lodging",0,,,,0,1,"Plasmology4"
"7107850","10-7010-7850","2013",5,"Transportation",0,,,,0,1,"Plasmology4"
"7107860","10-7010-7860","2013",5,"Other Travel ",0,,,,0,1,"Plasmology4"
"7107870","10-7010-7870","2013",5,"Mileage Reimbursement ",0,,,,0,1,"Plasmology4"
"7107910","10-7010-7910","2013",5,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7107915","10-7010-7915","2013",5,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7107920","10-7010-7920","2013",5,"Office Supplies",0,,,,0,1,"Plasmology4"
"7107930","10-7010-7930","2013",5,"Taxes/Licenses/Fees",0,,,,0,1,"Plasmology4"
"7107940","10-7010-7940","2013",5,"Bank Charges",0,,,,0,1,"Plasmology4"
"7107990","10-7010-7990","2013",5,"Gifts (business)",0,,,,0,1,"Plasmology4"
"7156000","10-7015-6000","2013",5,"Salaries & Wages",0,,,,0,1,"Plasmology4"
"7156350","10-7015-6350","2013",5,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2013",5,"Payroll Fees",0,,,,0,1,"Plasmology4"
"7156410","10-7015-6410","2013",5,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"7156425","10-7015-6425","2013",5,"HSA - Employer Contribution",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2013",5,"Workers Compensation Insurance",0,,,,0,1,"Plasmology4"
"7156650","10-7015-6650","2013",5,"Relocation",0,,,,0,1,"Plasmology4"
"7156720","10-7015-6720","2013",5,"Training",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2013",5,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2013",5,"IT - Software; Non-Depreciable ",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2013",5,"IT - Cloud Services",0,,,,0,1,"Plasmology4"
"7208350","10-7020-8350","2013",5,"IT - Connectivity",0,,,,0,1,"Plasmology4"
"7208360","10-7020-8360","2013",5,"IT - Voice",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2013",5,"Legal Fees - General",0,,,,0,1,"Plasmology4"
"7307510","10-7030-7510","2013",5,"Legal Fees - Patent",0,,,,0,1,"Plasmology4"
"7307819","10-7030-7819","2013",5,"Shareholder Expenses ",0,,,,0,1,"Plasmology4"
"7355920","10-7035-5920","2013",5,"Depreciation - Furniture & Fixtures",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2013",5,"Rent",0,,,,0,1,"Plasmology4"
"7357400","10-7035-7400","2013",5,"Utilities",0,,,,0,1,"Plasmology4"
"7357420","10-7035-7420","2013",5,"Equipment",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2013",5,"D&O Insurance",0,,,,0,1,"Plasmology4"
"8007720","10-8000-7720","2013",5,"Seminars",0,,,,0,1,"Plasmology4"
"8007905","10-8000-7905","2013",5,"Printing & Publications",0,,,,0,1,"Plasmology4"
"8008110","10-8000-8110","2013",5,"Promotional Expense",0,,,,0,1,"Plasmology4"
"9008400","10-9000-8400","2013",5,"Suspense",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2013",5,"Amortization",0,,,,0,1,"Plasmology4"
"9108410","10-9100-8410","2013",5,"Interest Expense",0,,,,0,1,"Plasmology4"
"9108460","10-9100-8460","2013",5,"Interest Income",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2013",6,"Petty Cash",0,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2013",6,"Plaz4 Operational ",0,,,,0,1,"Plasmology4"
"0001002","10-0000-1002","2013",6,"Plaz4 Debit",0,,,,0,1,"Plasmology4"
"0001003","10-0000-1003","2013",6,"Plaz4 Money Market",0,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2013",6,"Due From Employee",0,,,,0,1,"Plasmology4"
"0001530","10-0000-1530","2013",6,"Income Tax Income Refund",0,,,,0,1,"Plasmology4"
"0001580","10-0000-1580","2013",6,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2013",6,"Security Deposit",0,,,,0,1,"Plasmology4"
"0001660","10-0000-1660","2013",6,"Due from EDGE Orthopaedics",0,,,,0,1,"Plasmology4"
"0001730","10-0000-1730","2013",6,"Goodwill",0,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2013",6,"Organizational Cost",0,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2013",6,"Accum Amortization - Goodwill",0,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2013",6,"Accum Amortization - Organizational",0,,,,0,1,"Plasmology4"
"0001800","10-0000-1800","2013",6,"Machinery & Equipment",0,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2013",6,"Computer Equipment",0,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2013",6,"Software",0,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2013",6,"Leasehold Improvements",0,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2013",6,"Office Equipment ",0,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2013",6,"Accum Depreciation - Mach/Equip",0,,,,0,1,"Plasmology4"
"0001950","10-0000-1950","2013",6,"Accum Depreciation - Comp Equip",0,,,,0,1,"Plasmology4"
"0001960","10-0000-1960","2013",6,"Accum Depreciation - Software",0,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2013",6,"Accum Depreciation - L/H Improve",0,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2013",6,"Accounts Payable",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2013",6,"Employee HSA Payable",0,,,,0,1,"Plasmology4"
"0002200","10-0000-2200","2013",6,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002270","10-0000-2270","2013",6,"Due To Employee",0,,,,0,1,"Plasmology4"
"0002450","10-0000-2450","2013",6,"Stock Redemption Payable - K.B.",0,,,,0,1,"Plasmology4"
"0002455","10-0000-2455","2013",6,"Stock Redemption Payable - B. B.",0,,,,0,1,"Plasmology4"
"0002456","10-0000-2456","2013",6,"Stock Redemption Payable - R. R.",0,,,,0,1,"Plasmology4"
"0002600","10-0000-2600","2013",6,"Warrants",0,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2013",6,"Common Stock",0,,,,0,1,"Plasmology4"
"0002800","10-0000-2800","2013",6,"Treasury Stock",0,,,,0,1,"Plasmology4"
"0002900","10-0000-2900","2013",6,"Series A Stock",0,,,,0,1,"Plasmology4"
"0003100","10-0000-3100","2013",6,"Retained Earnings",0,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2013",6,"Net Income",0,,,,0,1,"Plasmology4"
"5157680","10-5015-7680","2013",6,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"6007580","10-6000-7580","2013",6,"Consulting",0,,,,0,1,"Plasmology4"
"6007650","10-6000-7650","2013",6,"Research & Development",0,,,,0,1,"Plasmology4"
"6077690","10-6007-7690","2013",6,"Veterinary",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2013",6,"Accounting Fees",0,,,,0,1,"Plasmology4"
"7107800","10-7010-7800","2013",6,"Business Meeting Expenses",0,,,,0,1,"Plasmology4"
"7107820","10-7010-7820","2013",6,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"7107840","10-7010-7840","2013",6,"Lodging",0,,,,0,1,"Plasmology4"
"7107850","10-7010-7850","2013",6,"Transportation",0,,,,0,1,"Plasmology4"
"7107860","10-7010-7860","2013",6,"Other Travel ",0,,,,0,1,"Plasmology4"
"7107870","10-7010-7870","2013",6,"Mileage Reimbursement ",0,,,,0,1,"Plasmology4"
"7107910","10-7010-7910","2013",6,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7107915","10-7010-7915","2013",6,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7107920","10-7010-7920","2013",6,"Office Supplies",0,,,,0,1,"Plasmology4"
"7107930","10-7010-7930","2013",6,"Taxes/Licenses/Fees",0,,,,0,1,"Plasmology4"
"7107940","10-7010-7940","2013",6,"Bank Charges",0,,,,0,1,"Plasmology4"
"7107990","10-7010-7990","2013",6,"Gifts (business)",0,,,,0,1,"Plasmology4"
"7156000","10-7015-6000","2013",6,"Salaries & Wages",0,,,,0,1,"Plasmology4"
"7156350","10-7015-6350","2013",6,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2013",6,"Payroll Fees",0,,,,0,1,"Plasmology4"
"7156410","10-7015-6410","2013",6,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"7156425","10-7015-6425","2013",6,"HSA - Employer Contribution",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2013",6,"Workers Compensation Insurance",0,,,,0,1,"Plasmology4"
"7156650","10-7015-6650","2013",6,"Relocation",0,,,,0,1,"Plasmology4"
"7156720","10-7015-6720","2013",6,"Training",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2013",6,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2013",6,"IT - Software; Non-Depreciable ",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2013",6,"IT - Cloud Services",0,,,,0,1,"Plasmology4"
"7208350","10-7020-8350","2013",6,"IT - Connectivity",0,,,,0,1,"Plasmology4"
"7208360","10-7020-8360","2013",6,"IT - Voice",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2013",6,"Legal Fees - General",0,,,,0,1,"Plasmology4"
"7307510","10-7030-7510","2013",6,"Legal Fees - Patent",0,,,,0,1,"Plasmology4"
"7307819","10-7030-7819","2013",6,"Shareholder Expenses ",0,,,,0,1,"Plasmology4"
"7355920","10-7035-5920","2013",6,"Depreciation - Furniture & Fixtures",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2013",6,"Rent",0,,,,0,1,"Plasmology4"
"7357400","10-7035-7400","2013",6,"Utilities",0,,,,0,1,"Plasmology4"
"7357420","10-7035-7420","2013",6,"Equipment",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2013",6,"D&O Insurance",0,,,,0,1,"Plasmology4"
"8007720","10-8000-7720","2013",6,"Seminars",0,,,,0,1,"Plasmology4"
"8007905","10-8000-7905","2013",6,"Printing & Publications",0,,,,0,1,"Plasmology4"
"8008110","10-8000-8110","2013",6,"Promotional Expense",0,,,,0,1,"Plasmology4"
"9008400","10-9000-8400","2013",6,"Suspense",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2013",6,"Amortization",0,,,,0,1,"Plasmology4"
"9108410","10-9100-8410","2013",6,"Interest Expense",0,,,,0,1,"Plasmology4"
"9108460","10-9100-8460","2013",6,"Interest Income",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2013",7,"Petty Cash",0,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2013",7,"Plaz4 Operational ",0,,,,0,1,"Plasmology4"
"0001002","10-0000-1002","2013",7,"Plaz4 Debit",0,,,,0,1,"Plasmology4"
"0001003","10-0000-1003","2013",7,"Plaz4 Money Market",0,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2013",7,"Due From Employee",0,,,,0,1,"Plasmology4"
"0001530","10-0000-1530","2013",7,"Income Tax Income Refund",0,,,,0,1,"Plasmology4"
"0001580","10-0000-1580","2013",7,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2013",7,"Security Deposit",0,,,,0,1,"Plasmology4"
"0001660","10-0000-1660","2013",7,"Due from EDGE Orthopaedics",0,,,,0,1,"Plasmology4"
"0001730","10-0000-1730","2013",7,"Goodwill",0,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2013",7,"Organizational Cost",0,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2013",7,"Accum Amortization - Goodwill",0,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2013",7,"Accum Amortization - Organizational",0,,,,0,1,"Plasmology4"
"0001800","10-0000-1800","2013",7,"Machinery & Equipment",0,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2013",7,"Computer Equipment",0,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2013",7,"Software",0,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2013",7,"Leasehold Improvements",0,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2013",7,"Office Equipment ",0,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2013",7,"Accum Depreciation - Mach/Equip",0,,,,0,1,"Plasmology4"
"0001950","10-0000-1950","2013",7,"Accum Depreciation - Comp Equip",0,,,,0,1,"Plasmology4"
"0001960","10-0000-1960","2013",7,"Accum Depreciation - Software",0,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2013",7,"Accum Depreciation - L/H Improve",0,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2013",7,"Accounts Payable",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2013",7,"Employee HSA Payable",0,,,,0,1,"Plasmology4"
"0002200","10-0000-2200","2013",7,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002270","10-0000-2270","2013",7,"Due To Employee",0,,,,0,1,"Plasmology4"
"0002450","10-0000-2450","2013",7,"Stock Redemption Payable - K.B.",0,,,,0,1,"Plasmology4"
"0002455","10-0000-2455","2013",7,"Stock Redemption Payable - B. B.",0,,,,0,1,"Plasmology4"
"0002456","10-0000-2456","2013",7,"Stock Redemption Payable - R. R.",0,,,,0,1,"Plasmology4"
"0002600","10-0000-2600","2013",7,"Warrants",0,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2013",7,"Common Stock",0,,,,0,1,"Plasmology4"
"0002800","10-0000-2800","2013",7,"Treasury Stock",0,,,,0,1,"Plasmology4"
"0002900","10-0000-2900","2013",7,"Series A Stock",0,,,,0,1,"Plasmology4"
"0003100","10-0000-3100","2013",7,"Retained Earnings",0,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2013",7,"Net Income",0,,,,0,1,"Plasmology4"
"5157680","10-5015-7680","2013",7,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"6007580","10-6000-7580","2013",7,"Consulting",0,,,,0,1,"Plasmology4"
"6007650","10-6000-7650","2013",7,"Research & Development",0,,,,0,1,"Plasmology4"
"6077690","10-6007-7690","2013",7,"Veterinary",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2013",7,"Accounting Fees",0,,,,0,1,"Plasmology4"
"7107800","10-7010-7800","2013",7,"Business Meeting Expenses",0,,,,0,1,"Plasmology4"
"7107820","10-7010-7820","2013",7,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"7107840","10-7010-7840","2013",7,"Lodging",0,,,,0,1,"Plasmology4"
"7107850","10-7010-7850","2013",7,"Transportation",0,,,,0,1,"Plasmology4"
"7107860","10-7010-7860","2013",7,"Other Travel ",0,,,,0,1,"Plasmology4"
"7107870","10-7010-7870","2013",7,"Mileage Reimbursement ",0,,,,0,1,"Plasmology4"
"7107910","10-7010-7910","2013",7,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7107915","10-7010-7915","2013",7,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7107920","10-7010-7920","2013",7,"Office Supplies",0,,,,0,1,"Plasmology4"
"7107930","10-7010-7930","2013",7,"Taxes/Licenses/Fees",0,,,,0,1,"Plasmology4"
"7107940","10-7010-7940","2013",7,"Bank Charges",0,,,,0,1,"Plasmology4"
"7107990","10-7010-7990","2013",7,"Gifts (business)",0,,,,0,1,"Plasmology4"
"7156000","10-7015-6000","2013",7,"Salaries & Wages",0,,,,0,1,"Plasmology4"
"7156350","10-7015-6350","2013",7,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2013",7,"Payroll Fees",0,,,,0,1,"Plasmology4"
"7156410","10-7015-6410","2013",7,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"7156425","10-7015-6425","2013",7,"HSA - Employer Contribution",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2013",7,"Workers Compensation Insurance",0,,,,0,1,"Plasmology4"
"7156650","10-7015-6650","2013",7,"Relocation",0,,,,0,1,"Plasmology4"
"7156720","10-7015-6720","2013",7,"Training",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2013",7,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2013",7,"IT - Software; Non-Depreciable ",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2013",7,"IT - Cloud Services",0,,,,0,1,"Plasmology4"
"7208350","10-7020-8350","2013",7,"IT - Connectivity",0,,,,0,1,"Plasmology4"
"7208360","10-7020-8360","2013",7,"IT - Voice",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2013",7,"Legal Fees - General",0,,,,0,1,"Plasmology4"
"7307510","10-7030-7510","2013",7,"Legal Fees - Patent",0,,,,0,1,"Plasmology4"
"7307819","10-7030-7819","2013",7,"Shareholder Expenses ",0,,,,0,1,"Plasmology4"
"7355920","10-7035-5920","2013",7,"Depreciation - Furniture & Fixtures",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2013",7,"Rent",0,,,,0,1,"Plasmology4"
"7357400","10-7035-7400","2013",7,"Utilities",0,,,,0,1,"Plasmology4"
"7357420","10-7035-7420","2013",7,"Equipment",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2013",7,"D&O Insurance",0,,,,0,1,"Plasmology4"
"8007720","10-8000-7720","2013",7,"Seminars",0,,,,0,1,"Plasmology4"
"8007905","10-8000-7905","2013",7,"Printing & Publications",0,,,,0,1,"Plasmology4"
"8008110","10-8000-8110","2013",7,"Promotional Expense",0,,,,0,1,"Plasmology4"
"9008400","10-9000-8400","2013",7,"Suspense",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2013",7,"Amortization",0,,,,0,1,"Plasmology4"
"9108410","10-9100-8410","2013",7,"Interest Expense",0,,,,0,1,"Plasmology4"
"9108460","10-9100-8460","2013",7,"Interest Income",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2013",8,"Petty Cash",0,218,0,218,0,1,"Plasmology4"
"0001001","10-0000-1001","2013",8,"Plaz4 Operational ",0,409687.54,400974.55,8712.99,0,1,"Plasmology4"
"0001002","10-0000-1002","2013",8,"Plaz4 Debit",0,15029.96,11502.74,3527.22,0,1,"Plasmology4"
"0001003","10-0000-1003","2013",8,"Plaz4 Money Market",0,300179.36,300000,179.36,0,1,"Plasmology4"
"0001500","10-0000-1500","2013",8,"Due From Employee",0,5147.5,0,5147.5,0,1,"Plasmology4"
"0001530","10-0000-1530","2013",8,"Income Tax Income Refund",0,105000,0,105000,0,1,"Plasmology4"
